generation,rank_1,rank_2,swapAccepted
2894000,2,3,0
2895000,2,3,0
2896000,2,3,0
2897000,1,2,0
2898000,2,3,0
2899000,1,4,0
2900000,2,3,0
2901000,1,2,1
2902000,3,4,0
2903000,2,3,0
2904000,1,2,1
2905000,2,3,0
2906000,3,4,0
2907000,3,4,0
2908000,1,3,0
2909000,2,4,0
2910000,2,4,0
2911000,2,4,0
2912000,2,3,1
2913000,1,4,0
2914000,1,2,0
2915000,1,2,0
2916000,1,4,0
2917000,1,3,0
2918000,1,3,0
2919000,3,4,0
2920000,2,3,1
2921000,1,2,0
2922000,3,4,0
2923000,2,4,0
2924000,2,3,0
2925000,1,3,0
2926000,3,4,0
2927000,1,3,0
2928000,2,4,0
2929000,3,4,0
2930000,1,4,0
2931000,2,3,0
2932000,2,4,0
2933000,1,3,0
2934000,2,4,0
2935000,1,2,1
2936000,2,4,0
2937000,1,4,0
2938000,2,3,0
2939000,1,4,0
2940000,2,4,0
2941000,3,4,0
2942000,1,3,0
2943000,1,2,0
2944000,1,4,0
2945000,1,2,1
2946000,1,2,1
2947000,2,4,0
2948000,1,3,0
2949000,1,3,0
2950000,2,3,0
2951000,1,2,1
2952000,1,2,1
2953000,2,4,0
2954000,2,4,0
2955000,1,2,1
2956000,3,4,0
2957000,1,3,0
2958000,1,4,0
2959000,2,3,0
2960000,2,3,0
2961000,2,3,0
2962000,1,2,0
2963000,3,4,0
2964000,1,2,0
2965000,2,4,0
2966000,2,4,0
2967000,1,2,0
2968000,3,4,0
2969000,1,3,0
2970000,3,4,0
2971000,2,3,0
2972000,2,3,0
2973000,1,2,0
2974000,1,3,0
2975000,1,4,0
2976000,2,4,0
2977000,2,3,0
2978000,1,3,0
2979000,1,3,0
2980000,1,2,0
2981000,1,3,0
2982000,1,3,0
2983000,2,4,0
2984000,2,4,0
2985000,1,2,1
2986000,1,3,0
2987000,2,4,0
2988000,1,4,0
2989000,2,4,0
2990000,1,4,0
2991000,2,3,0
2992000,1,3,0
2993000,2,3,0
2994000,2,3,0
2995000,1,4,0
2996000,2,3,0
2997000,1,2,1
2998000,2,3,0
2999000,1,4,0
3000000,2,4,0
3001000,2,4,0
3002000,3,4,0
3003000,1,4,0
3004000,1,3,0
3005000,3,4,0
3006000,3,4,0
3007000,3,4,0
3008000,1,4,0
3009000,1,4,0
3010000,2,3,1
3011000,1,2,0
3012000,1,2,0
3013000,1,3,0
3014000,1,3,0
3015000,2,4,0
3016000,3,4,0
3017000,3,4,0
3018000,1,4,0
3019000,2,4,0
3020000,1,4,0
3021000,1,4,0
3022000,1,2,0
3023000,1,4,0
3024000,2,4,0
3025000,2,4,0
3026000,1,3,0
3027000,1,2,0
3028000,2,4,1
3029000,2,3,1
3030000,1,3,0
3031000,2,4,1
3032000,3,4,0
3033000,1,4,0
3034000,2,4,1
3035000,3,4,0
3036000,1,2,0
3037000,2,3,1
3038000,2,4,0
3039000,3,4,0
3040000,2,3,0
3041000,2,3,0
3042000,1,2,0
3043000,3,4,0
3044000,1,4,0
3045000,1,2,0
3046000,2,4,0
3047000,2,4,0
3048000,1,3,0
3049000,2,3,0
3050000,1,3,0
3051000,2,3,0
3052000,3,4,0
3053000,1,3,0
3054000,3,4,0
3055000,1,3,0
3056000,2,3,1
3057000,3,4,0
3058000,3,4,0
3059000,1,3,0
3060000,1,4,0
3061000,1,2,0
3062000,3,4,0
3063000,2,3,1
3064000,1,4,0
3065000,1,4,0
3066000,2,3,1
3067000,2,3,1
3068000,2,3,1
3069000,2,3,1
3070000,2,3,1
3071000,1,4,0
3072000,2,4,0
3073000,1,4,0
3074000,3,4,0
3075000,1,3,0
3076000,2,3,1
3077000,3,4,0
3078000,1,4,0
3079000,1,2,0
3080000,3,4,0
3081000,2,4,0
3082000,1,4,0
3083000,1,2,0
3084000,3,4,0
3085000,1,4,0
3086000,2,4,0
3087000,2,4,0
3088000,3,4,0
3089000,2,4,0
3090000,1,4,0
3091000,1,2,0
3092000,2,4,0
3093000,1,4,0
3094000,2,3,1
3095000,3,4,0
3096000,2,4,0
3097000,1,3,0
3098000,2,4,0
3099000,2,4,0
3100000,2,3,1
3101000,1,3,0
3102000,2,3,1
3103000,2,3,0
3104000,2,4,0
3105000,1,3,0
3106000,1,3,0
3107000,1,4,0
3108000,2,3,1
3109000,1,3,1
3110000,2,4,0
3111000,2,4,0
3112000,1,3,0
3113000,2,3,1
3114000,2,4,0
3115000,2,3,0
3116000,2,3,0
3117000,1,3,0
3118000,2,3,1
3119000,1,4,0
3120000,2,3,1
3121000,1,4,0
3122000,2,3,0
3123000,2,4,0
3124000,2,3,0
3125000,2,3,0
3126000,3,4,1
3127000,1,2,0
3128000,2,3,0
3129000,1,4,0
3130000,2,3,0
3131000,1,4,0
3132000,2,4,0
3133000,3,4,1
3134000,1,3,0
3135000,1,4,0
3136000,1,4,0
3137000,1,3,0
3138000,3,4,0
3139000,2,3,0
3140000,2,4,0
3141000,1,2,1
3142000,3,4,0
3143000,3,4,0
3144000,1,2,0
3145000,1,2,1
3146000,1,2,1
3147000,1,4,0
3148000,1,2,1
3149000,1,2,1
3150000,1,4,0
3151000,2,3,1
3152000,1,2,0
3153000,3,4,0
3154000,1,4,0
3155000,1,4,0
3156000,1,3,0
3157000,2,4,0
3158000,1,2,0
3159000,3,4,0
3160000,1,4,0
3161000,2,4,0
3162000,1,4,0
3163000,1,3,0
3164000,1,2,1
3165000,2,4,0
3166000,1,2,1
3167000,1,2,1
3168000,1,3,1
3169000,1,4,0
3170000,2,4,0
3171000,2,4,0
3172000,1,3,0
3173000,1,3,0
3174000,1,3,1
3175000,1,3,1
3176000,1,3,1
3177000,2,3,0
3178000,1,2,1
3179000,1,2,0
3180000,3,4,0
3181000,2,4,0
3182000,1,4,0
3183000,1,2,0
3184000,1,2,0
3185000,1,2,0
3186000,2,4,0
3187000,3,4,0
3188000,3,4,0
3189000,3,4,0
3190000,3,4,0
3191000,1,3,0
3192000,3,4,0
3193000,1,3,0
3194000,1,4,0
3195000,1,3,0
3196000,3,4,1
3197000,1,2,1
3198000,3,4,1
3199000,1,3,0
3200000,1,2,0
3201000,3,4,1
3202000,2,4,0
3203000,1,3,0
3204000,2,3,0
3205000,1,4,0
3206000,1,2,1
3207000,2,3,0
3208000,2,3,0
3209000,2,4,0
3210000,2,4,0
3211000,2,4,0
3212000,1,2,1
3213000,2,4,0
3214000,3,4,1
3215000,1,4,0
3216000,1,2,1
3217000,1,4,0
3218000,2,3,0
3219000,1,3,0
3220000,3,4,1
3221000,1,3,0
3222000,2,3,0
3223000,2,3,0
3224000,1,4,0
3225000,2,3,1
3226000,1,2,0
3227000,2,3,1
3228000,2,3,1
3229000,3,4,0
3230000,1,4,0
3231000,2,4,0
3232000,2,4,0
3233000,2,4,0
3234000,2,3,1
3235000,1,4,0
3236000,1,2,0
3237000,2,4,0
3238000,1,3,0
3239000,2,4,1
3240000,1,2,0
3241000,2,3,1
3242000,2,3,0
3243000,1,3,0
3244000,1,4,0
3245000,3,4,0
3246000,1,2,0
3247000,2,4,0
3248000,1,3,0
3249000,1,3,0
3250000,1,4,0
3251000,2,4,0
3252000,3,4,1
3253000,3,4,0
3254000,2,3,0
3255000,2,3,0
3256000,2,3,1
3257000,2,4,0
3258000,2,4,0
3259000,1,3,0
3260000,1,4,0
3261000,2,4,0
3262000,2,4,0
3263000,1,2,0
3264000,1,3,0
3265000,1,2,0
3266000,2,4,0
3267000,2,4,0
3268000,3,4,0
3269000,2,4,0
3270000,1,4,0
3271000,2,3,1
3272000,1,2,1
3273000,2,3,0
3274000,1,2,1
3275000,3,4,0
3276000,1,2,1
3277000,3,4,0
3278000,1,4,0
3279000,2,4,0
3280000,2,3,0
3281000,1,3,0
3282000,1,3,0
3283000,2,3,0
3284000,2,3,1
3285000,2,4,0
3286000,2,4,0
3287000,2,4,0
3288000,1,4,0
3289000,3,4,0
3290000,1,4,0
3291000,2,4,0
3292000,1,2,1
3293000,1,2,1
3294000,3,4,0
3295000,1,3,0
3296000,2,3,1
3297000,1,2,0
3298000,1,3,0
3299000,2,4,0
3300000,3,4,0
3301000,1,2,0
3302000,2,3,1
3303000,1,4,0
3304000,1,2,0
3305000,2,4,0
3306000,2,3,1
3307000,1,4,0
3308000,1,3,0
3309000,1,4,0
3310000,1,2,0
3311000,3,4,0
3312000,1,4,0
3313000,1,3,0
3314000,2,3,0
3315000,1,4,0
3316000,2,3,0
3317000,2,3,0
3318000,2,3,1
3319000,1,3,0
3320000,1,2,0
3321000,2,3,1
3322000,2,4,0
3323000,1,3,0
3324000,1,2,0
3325000,1,3,0
3326000,3,4,1
3327000,1,4,0
3328000,2,4,0
3329000,3,4,1
3330000,2,3,0
3331000,2,3,0
3332000,2,3,0
3333000,2,3,0
3334000,2,4,0
3335000,2,4,0
3336000,2,4,0
3337000,2,3,0
3338000,2,4,0
3339000,2,4,0
3340000,1,3,0
3341000,2,4,0
3342000,3,4,0
3343000,3,4,0
3344000,1,3,0
3345000,1,4,0
3346000,2,4,0
3347000,1,4,0
3348000,1,2,1
3349000,3,4,1
3350000,1,4,0
3351000,3,4,0
3352000,1,2,0
3353000,1,4,0
3354000,3,4,0
3355000,1,3,0
3356000,2,3,0
3357000,1,4,0
3358000,2,4,0
3359000,2,3,0
3360000,2,4,0
3361000,1,3,0
3362000,2,3,0
3363000,3,4,0
3364000,3,4,0
3365000,3,4,0
3366000,1,2,1
3367000,1,3,0
3368000,1,2,1
3369000,1,2,1
3370000,2,3,1
3371000,1,3,0
3372000,1,4,0
3373000,1,4,0
3374000,1,2,0
3375000,1,4,0
3376000,1,3,0
3377000,2,3,1
3378000,1,3,0
3379000,2,4,0
3380000,2,4,0
3381000,1,3,0
3382000,2,3,0
3383000,1,3,0
3384000,3,4,1
3385000,2,3,1
3386000,2,4,1
3387000,3,4,0
3388000,1,2,0
3389000,3,4,0
3390000,1,2,0
3391000,1,4,0
3392000,3,4,0
3393000,1,2,0
3394000,1,4,0
3395000,2,3,1
3396000,1,2,0
3397000,1,4,0
3398000,2,3,0
3399000,1,2,0
3400000,2,3,0
3401000,1,3,0
3402000,1,4,0
3403000,2,4,0
3404000,1,4,0
3405000,2,4,0
3406000,1,4,0
3407000,2,4,0
3408000,1,3,0
3409000,1,3,0
3410000,2,4,0
3411000,2,4,0
3412000,1,3,1
3413000,1,4,0
3414000,1,4,0
3415000,1,3,0
3416000,1,3,0
3417000,1,2,0
3418000,1,4,0
3419000,2,3,0
3420000,1,2,1
3421000,1,2,1
3422000,1,4,0
3423000,1,4,0
3424000,3,4,0
3425000,3,4,0
3426000,2,4,1
3427000,1,3,1
3428000,1,2,0
3429000,1,4,0
3430000,3,4,0
3431000,2,4,1
3432000,1,2,0
3433000,1,3,1
3434000,1,3,1
3435000,2,4,0
3436000,2,3,1
3437000,3,4,1
3438000,2,3,0
3439000,3,4,1
3440000,1,4,0
3441000,2,4,0
3442000,1,3,0
3443000,1,4,0
3444000,1,2,0
3445000,2,4,0
3446000,1,4,0
3447000,1,3,0
3448000,1,2,1
3449000,1,3,0
3450000,2,4,0
3451000,1,4,0
3452000,1,3,0
3453000,1,2,1
3454000,2,4,0
3455000,2,3,0
3456000,2,3,1
3457000,2,3,1
3458000,1,2,0
3459000,1,4,0
3460000,1,2,1
3461000,2,3,1
3462000,2,3,1
3463000,1,4,0
3464000,1,4,0
3465000,3,4,0
3466000,1,4,0
3467000,1,3,0
3468000,3,4,0
3469000,1,2,1
3470000,3,4,0
3471000,1,2,1
3472000,2,4,0
3473000,2,3,1
3474000,2,3,1
3475000,1,2,0
3476000,2,3,1
3477000,1,3,0
3478000,1,4,0
3479000,1,3,1
3480000,1,4,0
3481000,1,2,0
3482000,3,4,0
3483000,1,3,0
3484000,1,4,0
3485000,1,3,0
3486000,1,2,1
3487000,1,3,0
3488000,1,3,0
3489000,2,3,0
3490000,1,2,1
3491000,2,3,1
3492000,3,4,0
3493000,1,3,1
3494000,1,2,1
3495000,1,3,1
3496000,1,4,0
3497000,2,4,0
3498000,1,3,0
3499000,2,3,1
3500000,1,3,0
3501000,1,3,0
3502000,2,3,1
3503000,1,2,0
3504000,2,4,0
3505000,1,2,0
3506000,2,4,0
3507000,1,4,0
3508000,1,4,0
3509000,1,4,0
3510000,2,3,0
3511000,1,2,1
3512000,2,4,0
3513000,2,3,1
3514000,2,4,0
3515000,2,4,0
3516000,3,4,0
3517000,1,4,0
3518000,2,3,0
3519000,3,4,0
3520000,1,3,0
3521000,1,4,0
3522000,1,2,1
3523000,2,4,0
3524000,1,3,0
3525000,1,4,0
3526000,2,3,0
3527000,2,4,0
3528000,2,3,0
3529000,1,3,1
3530000,2,3,1
3531000,2,3,0
3532000,1,2,1
3533000,2,3,0
3534000,1,3,0
3535000,1,3,0
3536000,3,4,0
3537000,3,4,0
3538000,1,3,0
3539000,1,2,0
3540000,2,3,0
3541000,2,4,0
3542000,1,3,0
3543000,1,2,0
3544000,2,3,0
3545000,1,4,0
3546000,2,4,0
3547000,3,4,0
3548000,1,2,0
3549000,3,4,0
3550000,1,3,0
3551000,1,2,1
3552000,2,4,0
3553000,1,2,1
3554000,1,2,0
3555000,2,4,0
3556000,1,2,1
3557000,2,3,1
3558000,2,3,1
3559000,1,3,0
3560000,2,4,0
3561000,1,3,0
3562000,1,2,0
3563000,1,3,0
3564000,2,3,1
3565000,1,2,1
3566000,1,3,1
3567000,1,2,1
3568000,1,4,0
3569000,2,4,0
3570000,1,2,1
3571000,1,2,1
3572000,3,4,1
3573000,1,2,1
3574000,3,4,1
3575000,1,3,0
3576000,1,4,0
3577000,2,3,0
3578000,2,4,0
3579000,2,3,0
3580000,1,3,0
3581000,3,4,1
3582000,1,2,1
3583000,2,3,1
3584000,2,3,1
3585000,1,4,0
3586000,1,3,0
3587000,2,3,1
3588000,1,4,0
3589000,1,4,0
3590000,1,2,0
3591000,1,2,1
3592000,1,4,0
3593000,2,3,0
3594000,1,4,0
3595000,1,3,0
3596000,2,3,1
3597000,1,4,0
3598000,2,4,0
3599000,2,4,0
3600000,3,4,0
3601000,2,4,0
3602000,3,4,0
3603000,2,3,1
3604000,2,4,0
3605000,1,3,0
3606000,1,2,0
3607000,1,4,0
3608000,1,3,0
3609000,1,3,0
3610000,2,4,0
3611000,2,3,0
3612000,2,4,0
3613000,2,4,0
3614000,1,4,0
3615000,1,2,0
3616000,2,3,0
3617000,2,4,0
3618000,2,3,1
3619000,1,3,0
3620000,2,4,0
3621000,3,4,0
3622000,1,2,0
3623000,1,2,0
3624000,2,3,0
3625000,1,3,0
3626000,2,3,0
3627000,1,4,0
3628000,2,4,0
3629000,1,3,0
3630000,1,2,0
3631000,2,4,0
3632000,1,3,0
3633000,1,3,0
3634000,1,2,0
3635000,1,2,1
3636000,1,3,0
3637000,3,4,0
3638000,2,3,0
3639000,3,4,0
3640000,3,4,0
3641000,2,3,1
3642000,1,2,0
3643000,2,4,0
3644000,1,2,0
3645000,2,3,0
3646000,1,2,1
3647000,3,4,0
3648000,2,4,0
3649000,1,2,1
3650000,2,4,0
3651000,2,4,0
3652000,1,2,1
3653000,1,2,1
3654000,1,2,1
3655000,3,4,0
3656000,2,4,0
3657000,1,4,0
3658000,2,4,0
3659000,2,3,1
3660000,2,3,1
3661000,1,2,0
3662000,1,3,1
3663000,1,2,0
3664000,2,4,0
3665000,1,2,0
3666000,1,3,0
3667000,1,2,1
3668000,2,4,0
3669000,1,3,0
3670000,1,3,0
3671000,2,3,0
3672000,2,4,0
3673000,2,3,0
3674000,2,4,0
3675000,1,4,0
3676000,1,2,1
3677000,2,4,0
3678000,2,3,1
3679000,1,3,0
3680000,3,4,0
3681000,2,4,0
3682000,2,3,1
3683000,1,2,0
3684000,1,2,0
3685000,1,3,0
3686000,1,4,0
3687000,2,4,0
3688000,1,2,0
3689000,1,4,0
3690000,2,3,1
3691000,2,3,0
3692000,2,4,0
3693000,1,3,0
3694000,2,4,0
3695000,1,4,0
3696000,1,4,0
3697000,2,4,0
3698000,1,3,0
3699000,1,3,1
3700000,3,4,0
3701000,2,4,0
3702000,2,4,0
3703000,3,4,0
3704000,1,4,0
3705000,2,4,0
3706000,1,2,1
3707000,1,3,0
3708000,1,2,0
3709000,1,3,0
3710000,1,4,0
3711000,1,4,0
3712000,2,4,0
3713000,2,4,0
3714000,2,4,0
3715000,1,4,0
3716000,1,3,0
3717000,2,4,0
3718000,2,3,1
3719000,1,2,0
3720000,1,3,0
3721000,3,4,1
3722000,1,4,0
3723000,3,4,1
3724000,3,4,0
3725000,2,4,0
3726000,1,4,0
3727000,2,3,0
3728000,3,4,0
3729000,1,2,0
3730000,1,3,0
3731000,2,4,0
3732000,1,3,0
3733000,2,4,0
3734000,1,4,0
3735000,2,4,0
3736000,1,2,1
3737000,2,3,0
3738000,1,3,0
3739000,3,4,1
3740000,1,4,0
3741000,1,2,1
3742000,1,2,1
3743000,2,3,1
3744000,3,4,0
3745000,1,4,0
3746000,2,3,1
3747000,2,4,0
3748000,1,4,0
3749000,2,3,1
3750000,1,2,0
3751000,2,3,1
3752000,3,4,0
3753000,2,4,0
3754000,3,4,0
3755000,3,4,0
3756000,2,4,0
3757000,2,3,0
3758000,1,4,0
3759000,1,3,0
3760000,1,4,0
3761000,1,2,1
3762000,1,4,0
3763000,2,3,0
3764000,1,3,0
3765000,1,3,0
3766000,1,4,0
3767000,2,4,0
3768000,1,3,0
3769000,2,3,1
3770000,1,3,0
3771000,1,3,1
3772000,3,4,0
3773000,1,2,1
3774000,2,3,0
3775000,1,2,1
3776000,1,4,0
3777000,1,4,0
3778000,1,4,0
3779000,1,2,1
3780000,1,3,0
3781000,1,4,0
3782000,2,4,0
3783000,1,2,1
3784000,1,3,0
3785000,1,4,0
3786000,2,4,0
3787000,1,3,1
3788000,1,3,1
3789000,1,4,0
3790000,1,4,0
3791000,2,3,0
3792000,2,4,0
3793000,1,2,1
3794000,2,4,0
3795000,2,3,1
3796000,2,4,0
3797000,1,2,0
3798000,1,2,0
3799000,1,2,0
3800000,1,4,0
3801000,3,4,0
3802000,1,3,0
3803000,3,4,0
3804000,1,4,0
3805000,2,3,1
3806000,2,4,0
3807000,1,3,0
3808000,1,4,0
3809000,1,4,0
3810000,2,4,0
3811000,1,4,0
3812000,2,4,0
3813000,2,4,0
3814000,2,4,0
3815000,3,4,0
3816000,1,3,0
3817000,1,2,1
3818000,2,3,0
3819000,1,3,0
3820000,2,4,0
3821000,2,4,0
3822000,2,4,0
3823000,1,3,0
3824000,1,4,0
3825000,1,4,0
3826000,1,2,1
3827000,3,4,0
3828000,1,2,1
3829000,1,3,0
3830000,2,3,0
3831000,3,4,0
3832000,1,4,0
3833000,2,3,0
3834000,1,3,0
3835000,1,2,1
3836000,2,4,0
3837000,3,4,0
3838000,1,2,1
3839000,2,4,0
3840000,2,4,0
3841000,2,3,0
3842000,3,4,1
3843000,2,4,0
3844000,2,4,0
3845000,1,4,0
3846000,2,4,0
3847000,1,4,0
3848000,2,3,0
3849000,3,4,0
3850000,2,4,0
3851000,3,4,0
3852000,2,4,0
3853000,1,3,0
3854000,2,3,0
3855000,1,4,0
3856000,1,4,0
3857000,3,4,0
3858000,3,4,0
3859000,2,3,1
3860000,3,4,0
3861000,3,4,0
3862000,3,4,0
3863000,1,3,0
3864000,1,3,1
3865000,2,4,0
3866000,3,4,0
3867000,2,3,1
3868000,1,2,1
3869000,1,2,1
3870000,1,4,0
3871000,3,4,1
3872000,2,3,0
3873000,1,4,0
3874000,1,2,0
3875000,1,2,1
3876000,1,3,0
3877000,1,2,0
3878000,2,3,0
3879000,2,4,0
3880000,2,4,0
3881000,1,4,0
3882000,2,3,0
3883000,3,4,1
3884000,1,4,0
3885000,1,4,0
3886000,1,3,0
3887000,1,3,0
3888000,1,4,0
3889000,2,4,0
3890000,3,4,0
3891000,1,4,0
3892000,1,2,1
3893000,1,2,1
3894000,2,4,0
3895000,2,3,0
3896000,3,4,0
3897000,2,3,0
3898000,2,4,0
3899000,1,3,0
3900000,1,3,0
3901000,3,4,0
3902000,3,4,0
3903000,2,4,0
3904000,1,3,0
3905000,1,4,0
3906000,2,3,0
3907000,1,2,1
3908000,3,4,0
3909000,1,3,0
3910000,1,3,0
3911000,1,3,0
3912000,1,3,0
3913000,2,3,0
3914000,1,2,1
3915000,3,4,0
3916000,1,3,0
3917000,1,4,0
3918000,2,4,0
3919000,1,4,0
3920000,2,4,0
3921000,2,4,0
3922000,2,3,0
3923000,2,3,0
3924000,2,3,0
3925000,1,3,0
3926000,2,3,0
3927000,3,4,1
3928000,1,4,0
3929000,2,4,0
3930000,2,3,1
3931000,1,4,0
3932000,2,4,0
3933000,2,4,0
3934000,1,4,0
3935000,1,4,0
3936000,1,2,1
3937000,1,4,0
3938000,2,3,1
3939000,1,4,0
3940000,1,2,1
3941000,2,3,0
3942000,3,4,0
3943000,2,4,0
3944000,2,3,0
3945000,1,3,0
3946000,1,4,0
3947000,1,2,0
3948000,2,3,0
3949000,2,3,1
3950000,1,3,0
3951000,2,3,1
3952000,1,4,0
3953000,2,4,0
3954000,2,4,0
3955000,1,4,0
3956000,3,4,1
3957000,1,3,0
3958000,1,3,0
3959000,3,4,0
3960000,1,3,0
3961000,2,3,0
3962000,2,3,0
3963000,1,3,0
3964000,1,2,0
3965000,1,2,0
3966000,3,4,1
3967000,1,3,0
3968000,2,3,0
3969000,2,3,1
3970000,1,2,0
3971000,1,2,0
3972000,1,4,0
3973000,2,3,1
3974000,1,4,0
3975000,1,2,0
3976000,1,4,0
3977000,2,4,0
3978000,1,4,0
3979000,1,3,0
3980000,1,2,0
3981000,1,3,1
3982000,2,4,0
3983000,2,4,0
3984000,3,4,0
3985000,2,4,0
3986000,1,4,0
3987000,2,4,0
3988000,3,4,0
3989000,2,4,0
3990000,3,4,0
3991000,2,3,1
3992000,3,4,0
3993000,3,4,0
3994000,1,2,0
3995000,1,4,0
3996000,3,4,0
3997000,1,3,0
3998000,2,3,0
3999000,2,3,1
4000000,1,3,0
4001000,1,2,1
4002000,2,4,0
4003000,1,2,1
4004000,1,4,0
4005000,1,3,0
4006000,1,4,0
4007000,2,4,0
4008000,2,3,1
4009000,2,4,0
4010000,2,3,0
4011000,2,4,0
4012000,1,2,1
4013000,3,4,0
4014000,3,4,0
4015000,3,4,0
4016000,2,4,0
4017000,3,4,1
4018000,1,3,0
4019000,1,2,1
4020000,3,4,1
4021000,2,4,0
4022000,1,4,0
4023000,2,3,0
4024000,1,4,0
4025000,2,4,0
4026000,1,4,0
4027000,1,2,0
4028000,2,4,0
4029000,1,2,0
4030000,1,3,0
4031000,2,4,0
4032000,1,2,1
4033000,2,4,0
4034000,2,3,0
4035000,3,4,0
4036000,2,4,0
4037000,1,4,0
4038000,2,3,0
4039000,2,3,0
4040000,2,4,0
4041000,1,4,0
4042000,2,3,0
4043000,3,4,0
4044000,2,4,0
4045000,1,4,0
4046000,2,4,0
4047000,3,4,0
4048000,3,4,0
4049000,1,3,0
4050000,2,4,0
4051000,3,4,0
4052000,2,4,0
4053000,1,2,1
4054000,3,4,0
4055000,1,3,0
4056000,1,4,0
4057000,2,4,0
4058000,1,2,0
4059000,2,3,1
4060000,1,2,0
4061000,2,4,0
4062000,2,3,1
4063000,2,3,0
4064000,2,3,0
4065000,1,3,1
4066000,2,3,1
4067000,3,4,0
4068000,2,4,0
4069000,1,4,0
4070000,1,2,1
4071000,3,4,0
4072000,3,4,0
4073000,1,2,1
4074000,1,3,1
4075000,3,4,0
4076000,1,2,1
4077000,3,4,0
4078000,2,4,0
4079000,1,3,0
4080000,1,4,0
4081000,2,4,0
4082000,2,4,0
4083000,2,4,0
4084000,1,2,1
4085000,1,3,0
4086000,1,3,0
4087000,1,3,0
4088000,1,3,0
4089000,2,3,0
4090000,1,2,1
4091000,2,3,0
4092000,1,2,1
4093000,1,4,0
4094000,1,3,0
4095000,1,3,0
4096000,2,3,0
4097000,1,2,1
4098000,3,4,0
4099000,3,4,0
4100000,2,3,1
4101000,2,3,1
4102000,1,2,0
4103000,1,3,0
4104000,2,3,1
4105000,1,4,0
4106000,2,3,1
4107000,1,2,0
4108000,3,4,0
4109000,1,2,0
4110000,1,2,0
4111000,2,4,0
4112000,2,3,1
4113000,1,3,0
4114000,1,4,0
4115000,1,4,0
4116000,3,4,0
4117000,2,3,1
4118000,1,3,0
4119000,1,3,0
4120000,1,3,1
4121000,2,4,0
4122000,1,4,0
4123000,1,2,1
4124000,2,4,0
4125000,3,4,0
4126000,1,2,0
4127000,3,4,0
4128000,1,4,0
4129000,2,3,1
4130000,1,2,1
4131000,3,4,1
4132000,1,2,1
4133000,1,3,0
4134000,1,2,1
4135000,2,4,0
4136000,2,3,0
4137000,1,3,0
4138000,3,4,1
4139000,3,4,0
4140000,3,4,0
4141000,1,2,0
4142000,2,4,0
4143000,1,4,0
4144000,1,4,0
4145000,1,4,0
4146000,3,4,0
4147000,3,4,0
4148000,1,3,0
4149000,1,2,0
4150000,1,2,0
4151000,3,4,0
4152000,2,4,0
4153000,2,4,0
4154000,3,4,0
4155000,2,3,0
4156000,3,4,0
4157000,1,3,0
4158000,1,4,0
4159000,1,2,0
4160000,1,4,0
4161000,1,3,0
4162000,1,4,0
4163000,1,2,0
4164000,2,3,1
4165000,2,3,1
4166000,1,4,0
4167000,2,4,0
4168000,3,4,0
4169000,2,4,0
4170000,1,3,0
4171000,2,3,0
4172000,2,3,1
4173000,1,4,0
4174000,1,3,0
4175000,1,4,0
4176000,1,3,0
4177000,2,3,0
4178000,1,3,0
4179000,1,2,0
4180000,2,4,0
4181000,3,4,0
4182000,1,4,0
4183000,1,3,0
4184000,3,4,1
4185000,2,3,1
4186000,1,2,0
4187000,1,3,0
4188000,2,3,1
4189000,1,3,0
4190000,3,4,1
4191000,1,4,0
4192000,1,2,0
4193000,2,3,1
4194000,3,4,0
4195000,2,3,0
4196000,1,3,0
4197000,2,4,0
4198000,1,4,0
4199000,2,3,0
4200000,1,4,0
4201000,1,4,0
4202000,2,4,0
4203000,1,3,0
4204000,2,4,0
4205000,1,3,0
4206000,1,3,0
4207000,2,4,0
4208000,2,4,0
4209000,1,4,0
4210000,3,4,1
4211000,1,4,0
4212000,2,4,0
4213000,2,3,0
4214000,1,4,0
4215000,2,3,0
4216000,1,3,0
4217000,1,3,0
4218000,2,4,0
4219000,1,2,1
4220000,1,3,0
4221000,1,3,0
4222000,2,4,0
4223000,2,4,0
4224000,1,3,0
4225000,2,3,0
4226000,3,4,0
4227000,2,4,0
4228000,2,3,0
4229000,1,4,0
4230000,1,2,1
4231000,3,4,0
4232000,1,4,0
4233000,2,4,0
4234000,1,4,0
4235000,1,4,0
4236000,2,3,0
4237000,1,2,1
4238000,2,4,0
4239000,1,3,0
4240000,1,4,0
4241000,2,3,0
4242000,1,4,0
4243000,1,2,1
4244000,1,4,0
4245000,1,2,1
4246000,3,4,1
4247000,1,3,0
4248000,1,2,1
4249000,2,4,0
4250000,1,3,0
4251000,1,4,0
4252000,2,3,0
4253000,3,4,0
4254000,2,3,0
4255000,1,3,0
4256000,1,3,0
4257000,3,4,0
4258000,1,2,0
4259000,1,3,0
4260000,1,4,0
4261000,2,3,1
4262000,1,3,1
4263000,2,3,1
4264000,1,4,0
4265000,2,3,0
4266000,1,3,0
4267000,1,2,1
4268000,1,3,1
4269000,3,4,0
4270000,2,4,0
4271000,1,4,0
4272000,1,3,1
4273000,2,3,0
4274000,1,3,0
4275000,2,4,0
4276000,3,4,0
4277000,1,3,0
4278000,1,3,0
4279000,1,3,0
4280000,1,2,1
4281000,1,4,0
4282000,1,2,1
4283000,1,3,0
4284000,3,4,0
4285000,2,4,0
4286000,3,4,0
4287000,1,3,1
4288000,3,4,0
4289000,1,4,0
4290000,1,4,0
4291000,1,3,0
