"","wophylo","wphylo"
"1",9.57601748180427e-10,0.742574257425743
"2",9.57601748180427e-10,0.683168316831683
"3",9.57601748180427e-10,0.653465346534653
"4",9.57601748180427e-10,0.772277227722772
"5",9.57601748180427e-10,0.722772277227723
"6",9.57601748180427e-10,0.712871287128713
"7",9.57601748180427e-10,0.762376237623762
"8",9.57601748180427e-10,0.702970297029703
"9",9.57601748180427e-10,0.633663366336634
"10",9.57601748180427e-10,0.564356435643564
"11",9.57601748180427e-10,0.772277227722772
"12",9.57601748180427e-10,0.722772277227723
"13",9.57601748180427e-10,0.742574257425743
"14",9.57601748180427e-10,0.663366336633663
"15",9.57601748180427e-10,0.613861386138614
"16",9.57601748180427e-10,0.712871287128713
"17",9.57601748180427e-10,0.722772277227723
"18",9.57601748180427e-10,0.683168316831683
"19",9.57601748180427e-10,0.673267326732673
"20",9.57601748180427e-10,0.702970297029703
"21",9.57601748180427e-10,0.722772277227723
"22",9.57601748180427e-10,0.594059405940594
"23",9.57601748180427e-10,0.702970297029703
"24",9.57601748180427e-10,0.712871287128713
"25",9.57601748180427e-10,0.752475247524752
"26",9.57601748180427e-10,0.732673267326733
"27",9.57601748180427e-10,0.702970297029703
"28",9.57601748180427e-10,0.702970297029703
"29",9.57601748180427e-10,0.683168316831683
"30",9.57601748180427e-10,0.712871287128713
"31",9.57601748180427e-10,0.623762376237624
"32",9.57601748180427e-10,0.584158415841584
"33",9.57601748180427e-10,0.673267326732673
"34",9.57601748180427e-10,0.643564356435644
"35",9.57601748180427e-10,0.613861386138614
"36",9.57601748180427e-10,0.722772277227723
"37",9.57601748180427e-10,0.633663366336634
"38",9.57601748180427e-10,0.683168316831683
"39",9.57601748180427e-10,0.722772277227723
"40",9.57601748180427e-10,0.702970297029703
"41",9.57601748180427e-10,0.712871287128713
"42",9.57601748180427e-10,0.742574257425743
"43",9.57601748180427e-10,0.693069306930693
"44",9.57601748180427e-10,0.742574257425743
"45",9.57601748180427e-10,0.752475247524752
"46",9.57601748180427e-10,0.693069306930693
"47",9.57601748180427e-10,0.673267326732673
"48",9.57601748180427e-10,0.792079207920792
"49",9.57601748180427e-10,0.772277227722772
"50",9.57601748180427e-10,0.643564356435644
"51",9.57601748180427e-10,0.653465346534653
"52",9.57601748180427e-10,0.732673267326733
"53",9.57601748180427e-10,0.742574257425743
"54",9.57601748180427e-10,0.683168316831683
"55",9.57601748180427e-10,0.683168316831683
"56",9.57601748180427e-10,0.623762376237624
"57",9.57601748180427e-10,0.633663366336634
"58",9.57601748180427e-10,0.673267326732673
"59",9.57601748180427e-10,0.643564356435644
"60",9.57601748180427e-10,0.683168316831683
"61",9.57601748180427e-10,0.623762376237624
"62",9.57601748180427e-10,0.702970297029703
"63",9.57601748180427e-10,0.653465346534653
"64",9.57601748180427e-10,0.782178217821782
"65",9.57601748180427e-10,0.554455445544555
"66",9.57601748180427e-10,0.693069306930693
"67",9.57601748180427e-10,0.673267326732673
"68",9.57601748180427e-10,0.762376237623762
"69",9.57601748180427e-10,0.663366336633663
"70",9.57601748180427e-10,0.782178217821782
"71",9.57601748180427e-10,0.633663366336634
"72",9.57601748180427e-10,0.702970297029703
"73",9.57601748180427e-10,0.722772277227723
"74",9.57601748180427e-10,0.712871287128713
"75",9.57601748180427e-10,0.762376237623762
"76",9.57601748180427e-10,0.702970297029703
"77",9.57601748180427e-10,0.663366336633663
"78",9.57601748180427e-10,0.613861386138614
"79",9.57601748180427e-10,0.633663366336634
"80",9.57601748180427e-10,0.683168316831683
"81",9.57601748180427e-10,0.633663366336634
"82",9.57601748180427e-10,0.613861386138614
"83",9.57601748180427e-10,0.643564356435644
"84",9.57601748180427e-10,0.633663366336634
"85",9.57601748180427e-10,0.762376237623762
"86",9.57601748180427e-10,0.693069306930693
"87",9.57601748180427e-10,0.752475247524752
"88",9.57601748180427e-10,0.683168316831683
"89",9.57601748180427e-10,0.702970297029703
"90",9.57601748180427e-10,0.683168316831683
"91",9.57601748180427e-10,0.742574257425743
"92",9.57601748180427e-10,0.702970297029703
"93",9.57601748180427e-10,0.643564356435644
"94",9.57601748180427e-10,0.693069306930693
"95",9.57601748180427e-10,0.792079207920792
"96",9.57601748180427e-10,0.603960396039604
"97",9.57601748180427e-10,0.584158415841584
"98",9.57601748180427e-10,0.712871287128713
"99",9.57601748180427e-10,0.782178217821782
"100",9.57601748180427e-10,0.712871287128713
