"","wophylo","wphylo"
"1",9.71505159356113e-08,0.792079207920792
"2",9.71505159356113e-08,0.792079207920792
"3",9.71505159356113e-08,0.693069306930693
"4",9.71505159356113e-08,0.792079207920792
"5",9.71505159356113e-08,0.801980198019802
"6",9.71505159356113e-08,0.831683168316832
"7",9.71505159356113e-08,0.693069306930693
"8",9.71505159356113e-08,0.772277227722772
"9",9.71505159356113e-08,0.742574257425743
"10",9.71505159356113e-08,0.752475247524752
"11",9.71505159356113e-08,0.772277227722772
"12",9.71505159356113e-08,0.831683168316832
"13",9.71505159356113e-08,0.792079207920792
"14",9.71505159356113e-08,0.752475247524752
"15",9.71505159356113e-08,0.732673267326733
"16",9.71505159356113e-08,0.811881188118812
"17",9.71505159356113e-08,0.683168316831683
"18",9.71505159356113e-08,0.792079207920792
"19",9.71505159356113e-08,0.762376237623762
"20",9.71505159356113e-08,0.851485148514851
"21",9.71505159356113e-08,0.811881188118812
"22",9.71505159356113e-08,0.811881188118812
"23",9.71505159356113e-08,0.792079207920792
"24",9.71505159356113e-08,0.732673267326733
"25",9.71505159356113e-08,0.752475247524752
"26",9.71505159356113e-08,0.831683168316832
"27",9.71505159356113e-08,0.762376237623762
"28",9.71505159356113e-08,0.811881188118812
"29",9.71505159356113e-08,0.861386138613861
"30",9.71505159356113e-08,0.742574257425743
"31",9.71505159356113e-08,0.742574257425743
"32",9.71505159356113e-08,0.841584158415842
"33",9.71505159356113e-08,0.732673267326733
"34",9.71505159356113e-08,0.801980198019802
"35",9.71505159356113e-08,0.693069306930693
"36",9.71505159356113e-08,0.722772277227723
"37",9.71505159356113e-08,0.722772277227723
"38",9.71505159356113e-08,0.861386138613861
"39",9.71505159356113e-08,0.712871287128713
"40",9.71505159356113e-08,0.772277227722772
"41",9.71505159356113e-08,0.801980198019802
"42",9.71505159356113e-08,0.712871287128713
"43",9.71505159356113e-08,0.742574257425743
"44",9.71505159356113e-08,0.752475247524752
"45",9.71505159356113e-08,0.782178217821782
"46",9.71505159356113e-08,0.742574257425743
"47",9.71505159356113e-08,0.782178217821782
"48",9.71505159356113e-08,0.871287128712871
"49",9.71505159356113e-08,0.792079207920792
"50",9.71505159356113e-08,0.762376237623762
"51",9.71505159356113e-08,0.821782178217822
"52",9.71505159356113e-08,0.732673267326733
"53",9.71505159356113e-08,0.792079207920792
"54",9.71505159356113e-08,0.821782178217822
"55",9.71505159356113e-08,0.772277227722772
"56",9.71505159356113e-08,0.782178217821782
"57",9.71505159356113e-08,0.821782178217822
"58",9.71505159356113e-08,0.851485148514851
"59",9.71505159356113e-08,0.752475247524752
"60",9.71505159356113e-08,0.821782178217822
"61",9.71505159356113e-08,0.742574257425743
"62",9.71505159356113e-08,0.801980198019802
"63",9.71505159356113e-08,0.782178217821782
"64",9.71505159356113e-08,0.891089108910891
"65",9.71505159356113e-08,0.782178217821782
"66",9.71505159356113e-08,0.712871287128713
"67",9.71505159356113e-08,0.811881188118812
"68",9.71505159356113e-08,0.801980198019802
"69",9.71505159356113e-08,0.841584158415842
"70",9.71505159356113e-08,0.792079207920792
"71",9.71505159356113e-08,0.742574257425743
"72",9.71505159356113e-08,0.811881188118812
"73",9.71505159356113e-08,0.811881188118812
"74",9.71505159356113e-08,0.792079207920792
"75",9.71505159356113e-08,0.831683168316832
"76",9.71505159356113e-08,0.752475247524752
"77",9.71505159356113e-08,0.811881188118812
"78",9.71505159356113e-08,0.772277227722772
"79",9.71505159356113e-08,0.772277227722772
"80",9.71505159356113e-08,0.772277227722772
"81",9.71505159356113e-08,0.752475247524752
"82",9.71505159356113e-08,0.782178217821782
"83",9.71505159356113e-08,0.742574257425743
"84",9.71505159356113e-08,0.752475247524752
"85",9.71505159356113e-08,0.851485148514851
"86",9.71505159356113e-08,0.762376237623762
"87",9.71505159356113e-08,0.792079207920792
"88",9.71505159356113e-08,0.801980198019802
"89",9.71505159356113e-08,0.811881188118812
"90",9.71505159356113e-08,0.762376237623762
"91",9.71505159356113e-08,0.782178217821782
"92",9.71505159356113e-08,0.762376237623762
"93",9.71505159356113e-08,0.772277227722772
"94",9.71505159356113e-08,0.772277227722772
"95",9.71505159356113e-08,0.821782178217822
"96",9.71505159356113e-08,0.811881188118812
"97",9.71505159356113e-08,0.792079207920792
"98",9.71505159356113e-08,0.782178217821782
"99",9.71505159356113e-08,0.831683168316832
"100",9.71505159356113e-08,0.762376237623762
