1		4216.85704263	
2		4279.22247497	
3		4679.89029112	
4		4774.35467514	
5		3369.73617776	
6		3369.73617776	
7		3946.81013057	
8		6651.09373832	
9		4204.80707895	
10		5436.7278698	
11		5339.47139411	
12		3517.14702318	
13		3507.46821779	
14		4305.96567448	
15		4225.87890048	
16		3962.36733885	
17		5650.56944039	
18		3512.88559105	
19		3800.29690049	
20		3335.39381268	
21		3305.43703096	
22		4212.18776552	
23		3587.93156642	
24		3904.61849878	
25		3468.09548557	
26		3555.6677729	
27		4559.26796881	
28		4053.17342204	
29		5982.31265374	
30		3664.12939893	
31		2999.11290901	
32		2655.905083	
33		2660.3806747	
34		3278.02676608	
35		3619.79816767	
36		2616.52615841	
37		2591.57903467	
38		2911.56587358	
39		3358.69937098	
40		4474.14534568	
41		2904.39397042	
42		3335.40862869	
43		1957.45384042	
44		1957.45384042	
45		2066.12042956	
46		6997.66854845	
47		2129.31152269	
48		2209.19145903	
49		2337.51595784	
50		2160.07199657	
51		1990.46504032	
52		2052.06377021	
53		1876.8583811	
54		2886.18081785	
55		3015.81443998	
56		3015.81443998	
57		4681.50290401	
58		3131.94397133	
59		2650.83657354	
60		2650.59532035	
61		3310.7406043	
62		3120.45040444	
63		3881.04611887	
64		3193.43332802	
65		3479.16663528	
66		3646.09435253	
67		3270.92887298	
68		3317.16889648	
69		2776.90175766	
70		2754.8797909	
71		2925.41652821	
72		2925.41652821	
73		3458.97757686	
74		3297.86842694	
75		3297.86842694	
76		2866.3750266	
77		2876.81921048	
78		2638.51875237	
79		2638.51875237	
80		3218.05039138	
81		4227.49517237	
82		3828.01084199	
83		3348.3461697	
84		3327.35532143	
85		3391.13013032	
86		3554.74576758	
87		3493.99352884	
88		3513.30161564	
89		3370.92154887	
90		3102.50296058	
91		2826.95936182	
92		3649.47660465	
93		2616.1734374	
94		2464.76336095	
95		1740.0773236	
96		1731.23237299	
97		2054.43627286	
98		2216.45914708	
99		2756.25242191	
100		2267.55663213	
101		2180.602858	
102		1873.32222581	
103		1895.62227403	
104		1805.98340082	
105		2492.77044292	
106		2636.70640883	
107		2543.0565712	
108		3972.62611865	
109		3972.62611865	
110		5164.8945177	
111		4676.25803881	
112		4336.52390727	
113		4286.12339553	
114		4568.26158018	
115		5541.66507545	
116		2787.6861071	
117		3630.11262074	
118		2782.68159937	
119		3112.01652535	
120		6284.52865728	
121		3182.61061199	
122		2755.44609694	
123		2765.2706094	
124		4418.21222573	
125		4032.45225214	
126		3128.99832997	
127		3124.86822843	
128		3910.42985012	
129		3339.92444104	
130		3625.89546153	
131		3246.95453864	
132		3921.16032862	
133		4104.40782883	
134		4321.04430772	
135		4610.2730301	
136		5411.04364993	
137		5241.62064728	
138		6694.24290026	
139		3983.60651113	
140		3385.31011826	
141		2643.60233738	
142		2584.39076598	
143		2584.39076598	
144		2609.59581319	
145		2862.23206839	
146		3079.37446601	
147		2914.78036331	
148		2486.46875419	
149		2304.36689358	
150		2085.02774119	
151		5723.59392625	
152		2173.8140786	
153		1936.5381172	
154		2536.30594125	
155		2644.12053297	
156		2593.78249886	
157		2594.99156948	
158		2785.42608257	
159		3900.75191561	
160		3943.79596007	
161		3240.2874588	
162		3726.25806118	
163		3733.12334928	
164		2976.73158547	
165		2987.14376971	
166		2056.88173667	
167		2033.46209965	
168		2321.16910551	
169		3278.45346551	
170		2865.41077507	
171		3326.25889391	
172		3783.89579903	
173		4079.37549742	
174		3192.42788533	
175		2445.7957797	
176		2445.7957797	
177		2866.23436553	
178		3243.30881369	
179		3130.8377478	
180		3139.28918316	
181		4591.20364154	
182		3149.82405706	
183		3149.82405706	
184		4082.92508654	
185		4304.66992044	
186		4346.44078107	
187		4281.60086495	
188		4295.52778179	
189		4050.7929786	
190		5759.26275105	
191		3075.44126963	
192		3003.6646481	
193		4140.61411659	
194		3465.6403143	
195		3338.02908179	
196		2845.05741781	
197		2845.05741781	
198		4507.79339328	
199		2864.83775209	
200		2865.38902932	
201		2704.34629884	
202		2507.47198545	
203		2414.47367066	
204		2201.20662085	
205		2199.37280068	
206		2637.96974582	
207		4126.22435132	
208		2653.66976086	
209		2271.26728417	
210		2425.15110691	
211		2424.82002534	
212		2815.00678759	
213		2529.84319433	
214		2680.24825828	
215		4329.41813497	
216		7281.38931735	
217		3263.27122814	
218		4511.0601673	
219		6418.12260834	
220		4648.955411	
221		6939.27254524	
