"","wophylo","wphylo"
"1",0.486940707272144,0.99009900990099
"2",0.486940707272144,1
"3",0.486940707272144,1
"4",0.486940707272144,1
"5",0.486940707272144,1
"6",0.486940707272144,1
"7",0.486940707272144,1
"8",0.486940707272144,1
"9",0.486940707272144,1
"10",0.486940707272144,1
"11",0.486940707272144,1
"12",0.486940707272144,1
"13",0.486940707272144,1
"14",0.486940707272144,1
"15",0.486940707272144,1
"16",0.486940707272144,0.99009900990099
"17",0.486940707272144,0.99009900990099
"18",0.486940707272144,0.99009900990099
"19",0.486940707272144,1
"20",0.486940707272144,1
"21",0.486940707272144,0.98019801980198
"22",0.486940707272144,0.99009900990099
"23",0.486940707272144,1
"24",0.486940707272144,1
"25",0.486940707272144,1
"26",0.486940707272144,1
"27",0.486940707272144,0.99009900990099
"28",0.486940707272144,1
"29",0.486940707272144,1
"30",0.486940707272144,1
"31",0.486940707272144,1
"32",0.486940707272144,1
"33",0.486940707272144,1
"34",0.486940707272144,1
"35",0.486940707272144,1
"36",0.486940707272144,1
"37",0.486940707272144,1
"38",0.486940707272144,1
"39",0.486940707272144,1
"40",0.486940707272144,1
"41",0.486940707272144,1
"42",0.486940707272144,1
"43",0.486940707272144,0.99009900990099
"44",0.486940707272144,1
"45",0.486940707272144,0.99009900990099
"46",0.486940707272144,1
"47",0.486940707272144,1
"48",0.486940707272144,0.99009900990099
"49",0.486940707272144,1
"50",0.486940707272144,1
"51",0.486940707272144,1
"52",0.486940707272144,1
"53",0.486940707272144,1
"54",0.486940707272144,0.98019801980198
"55",0.486940707272144,1
"56",0.486940707272144,1
"57",0.486940707272144,1
"58",0.486940707272144,1
"59",0.486940707272144,0.99009900990099
"60",0.486940707272144,1
"61",0.486940707272144,1
"62",0.486940707272144,1
"63",0.486940707272144,1
"64",0.486940707272144,1
"65",0.486940707272144,0.98019801980198
"66",0.486940707272144,1
"67",0.486940707272144,1
"68",0.486940707272144,1
"69",0.486940707272144,1
"70",0.486940707272144,1
"71",0.486940707272144,1
"72",0.486940707272144,1
"73",0.486940707272144,1
"74",0.486940707272144,1
"75",0.486940707272144,1
"76",0.486940707272144,1
"77",0.486940707272144,1
"78",0.486940707272144,1
"79",0.486940707272144,1
"80",0.486940707272144,1
"81",0.486940707272144,1
"82",0.486940707272144,1
"83",0.486940707272144,1
"84",0.486940707272144,1
"85",0.486940707272144,1
"86",0.486940707272144,1
"87",0.486940707272144,1
"88",0.486940707272144,1
"89",0.486940707272144,1
"90",0.486940707272144,1
"91",0.486940707272144,0.99009900990099
"92",0.486940707272144,1
"93",0.486940707272144,1
"94",0.486940707272144,1
"95",0.486940707272144,1
"96",0.486940707272144,1
"97",0.486940707272144,1
"98",0.486940707272144,1
"99",0.486940707272144,0.99009900990099
"100",0.486940707272144,1
