"","wophylo","wphylo"
"1",6.76337105492324e-06,0.861386138613861
"2",6.76337105492324e-06,0.851485148514851
"3",6.76337105492324e-06,0.881188118811881
"4",6.76337105492324e-06,0.900990099009901
"5",6.76337105492324e-06,0.861386138613861
"6",6.76337105492324e-06,0.910891089108911
"7",6.76337105492324e-06,0.910891089108911
"8",6.76337105492324e-06,0.801980198019802
"9",6.76337105492324e-06,0.910891089108911
"10",6.76337105492324e-06,0.851485148514851
"11",6.76337105492324e-06,0.871287128712871
"12",6.76337105492324e-06,0.851485148514851
"13",6.76337105492324e-06,0.900990099009901
"14",6.76337105492324e-06,0.851485148514851
"15",6.76337105492324e-06,0.851485148514851
"16",6.76337105492324e-06,0.831683168316832
"17",6.76337105492324e-06,0.871287128712871
"18",6.76337105492324e-06,0.891089108910891
"19",6.76337105492324e-06,0.871287128712871
"20",6.76337105492324e-06,0.811881188118812
"21",6.76337105492324e-06,0.831683168316832
"22",6.76337105492324e-06,0.861386138613861
"23",6.76337105492324e-06,0.910891089108911
"24",6.76337105492324e-06,0.861386138613861
"25",6.76337105492324e-06,0.871287128712871
"26",6.76337105492324e-06,0.861386138613861
"27",6.76337105492324e-06,0.910891089108911
"28",6.76337105492324e-06,0.900990099009901
"29",6.76337105492324e-06,0.900990099009901
"30",6.76337105492324e-06,0.851485148514851
"31",6.76337105492324e-06,0.930693069306931
"32",6.76337105492324e-06,0.861386138613861
"33",6.76337105492324e-06,0.881188118811881
"34",6.76337105492324e-06,0.900990099009901
"35",6.76337105492324e-06,0.900990099009901
"36",6.76337105492324e-06,0.831683168316832
"37",6.76337105492324e-06,0.861386138613861
"38",6.76337105492324e-06,0.871287128712871
"39",6.76337105492324e-06,0.841584158415842
"40",6.76337105492324e-06,0.871287128712871
"41",6.76337105492324e-06,0.871287128712871
"42",6.76337105492324e-06,0.881188118811881
"43",6.76337105492324e-06,0.96039603960396
"44",6.76337105492324e-06,0.831683168316832
"45",6.76337105492324e-06,0.821782178217822
"46",6.76337105492324e-06,0.811881188118812
"47",6.76337105492324e-06,0.881188118811881
"48",6.76337105492324e-06,0.821782178217822
"49",6.76337105492324e-06,0.841584158415842
"50",6.76337105492324e-06,0.851485148514851
"51",6.76337105492324e-06,0.851485148514851
"52",6.76337105492324e-06,0.910891089108911
"53",6.76337105492324e-06,0.910891089108911
"54",6.76337105492324e-06,0.851485148514851
"55",6.76337105492324e-06,0.861386138613861
"56",6.76337105492324e-06,0.871287128712871
"57",6.76337105492324e-06,0.861386138613861
"58",6.76337105492324e-06,0.871287128712871
"59",6.76337105492324e-06,0.821782178217822
"60",6.76337105492324e-06,0.891089108910891
"61",6.76337105492324e-06,0.841584158415842
"62",6.76337105492324e-06,0.831683168316832
"63",6.76337105492324e-06,0.861386138613861
"64",6.76337105492324e-06,0.881188118811881
"65",6.76337105492324e-06,0.831683168316832
"66",6.76337105492324e-06,0.920792079207921
"67",6.76337105492324e-06,0.871287128712871
"68",6.76337105492324e-06,0.831683168316832
"69",6.76337105492324e-06,0.861386138613861
"70",6.76337105492324e-06,0.900990099009901
"71",6.76337105492324e-06,0.841584158415842
"72",6.76337105492324e-06,0.910891089108911
"73",6.76337105492324e-06,0.910891089108911
"74",6.76337105492324e-06,0.851485148514851
"75",6.76337105492324e-06,0.831683168316832
"76",6.76337105492324e-06,0.851485148514851
"77",6.76337105492324e-06,0.891089108910891
"78",6.76337105492324e-06,0.891089108910891
"79",6.76337105492324e-06,0.910891089108911
"80",6.76337105492324e-06,0.861386138613861
"81",6.76337105492324e-06,0.871287128712871
"82",6.76337105492324e-06,0.871287128712871
"83",6.76337105492324e-06,0.851485148514851
"84",6.76337105492324e-06,0.792079207920792
"85",6.76337105492324e-06,0.930693069306931
"86",6.76337105492324e-06,0.851485148514851
"87",6.76337105492324e-06,0.811881188118812
"88",6.76337105492324e-06,0.772277227722772
"89",6.76337105492324e-06,0.910891089108911
"90",6.76337105492324e-06,0.801980198019802
"91",6.76337105492324e-06,0.900990099009901
"92",6.76337105492324e-06,0.811881188118812
"93",6.76337105492324e-06,0.861386138613861
"94",6.76337105492324e-06,0.900990099009901
"95",6.76337105492324e-06,0.772277227722772
"96",6.76337105492324e-06,0.871287128712871
"97",6.76337105492324e-06,0.871287128712871
"98",6.76337105492324e-06,0.871287128712871
"99",6.76337105492324e-06,0.881188118811881
"100",6.76337105492324e-06,0.920792079207921
