"","wophylo","wphylo"
"1",0.00507544742761584,0.97029702970297
"2",0.00507544742761584,0.96039603960396
"3",0.00507544742761584,0.920792079207921
"4",0.00507544742761584,1
"5",0.00507544742761584,0.97029702970297
"6",0.00507544742761584,0.940594059405941
"7",0.00507544742761584,0.940594059405941
"8",0.00507544742761584,0.95049504950495
"9",0.00507544742761584,0.99009900990099
"10",0.00507544742761584,0.97029702970297
"11",0.00507544742761584,0.97029702970297
"12",0.00507544742761584,0.95049504950495
"13",0.00507544742761584,0.920792079207921
"14",0.00507544742761584,0.95049504950495
"15",0.00507544742761584,0.97029702970297
"16",0.00507544742761584,0.98019801980198
"17",0.00507544742761584,0.99009900990099
"18",0.00507544742761584,0.97029702970297
"19",0.00507544742761584,0.97029702970297
"20",0.00507544742761584,0.96039603960396
"21",0.00507544742761584,0.96039603960396
"22",0.00507544742761584,0.97029702970297
"23",0.00507544742761584,0.97029702970297
"24",0.00507544742761584,0.930693069306931
"25",0.00507544742761584,0.98019801980198
"26",0.00507544742761584,0.96039603960396
"27",0.00507544742761584,0.95049504950495
"28",0.00507544742761584,0.98019801980198
"29",0.00507544742761584,0.930693069306931
"30",0.00507544742761584,0.97029702970297
"31",0.00507544742761584,0.930693069306931
"32",0.00507544742761584,0.99009900990099
"33",0.00507544742761584,0.95049504950495
"34",0.00507544742761584,0.910891089108911
"35",0.00507544742761584,0.99009900990099
"36",0.00507544742761584,0.97029702970297
"37",0.00507544742761584,0.99009900990099
"38",0.00507544742761584,0.98019801980198
"39",0.00507544742761584,0.98019801980198
"40",0.00507544742761584,0.96039603960396
"41",0.00507544742761584,0.97029702970297
"42",0.00507544742761584,0.920792079207921
"43",0.00507544742761584,0.95049504950495
"44",0.00507544742761584,0.96039603960396
"45",0.00507544742761584,0.96039603960396
"46",0.00507544742761584,0.940594059405941
"47",0.00507544742761584,0.99009900990099
"48",0.00507544742761584,1
"49",0.00507544742761584,0.940594059405941
"50",0.00507544742761584,0.98019801980198
"51",0.00507544742761584,0.98019801980198
"52",0.00507544742761584,0.99009900990099
"53",0.00507544742761584,0.97029702970297
"54",0.00507544742761584,0.95049504950495
"55",0.00507544742761584,0.97029702970297
"56",0.00507544742761584,0.96039603960396
"57",0.00507544742761584,0.98019801980198
"58",0.00507544742761584,0.96039603960396
"59",0.00507544742761584,0.97029702970297
"60",0.00507544742761584,0.98019801980198
"61",0.00507544742761584,0.96039603960396
"62",0.00507544742761584,0.930693069306931
"63",0.00507544742761584,0.920792079207921
"64",0.00507544742761584,0.98019801980198
"65",0.00507544742761584,0.95049504950495
"66",0.00507544742761584,0.97029702970297
"67",0.00507544742761584,0.97029702970297
"68",0.00507544742761584,0.96039603960396
"69",0.00507544742761584,0.99009900990099
"70",0.00507544742761584,0.97029702970297
"71",0.00507544742761584,0.940594059405941
"72",0.00507544742761584,0.96039603960396
"73",0.00507544742761584,0.99009900990099
"74",0.00507544742761584,0.95049504950495
"75",0.00507544742761584,0.97029702970297
"76",0.00507544742761584,1
"77",0.00507544742761584,0.97029702970297
"78",0.00507544742761584,0.940594059405941
"79",0.00507544742761584,0.95049504950495
"80",0.00507544742761584,0.97029702970297
"81",0.00507544742761584,0.96039603960396
"82",0.00507544742761584,0.97029702970297
"83",0.00507544742761584,0.97029702970297
"84",0.00507544742761584,0.930693069306931
"85",0.00507544742761584,0.97029702970297
"86",0.00507544742761584,0.97029702970297
"87",0.00507544742761584,0.97029702970297
"88",0.00507544742761584,0.96039603960396
"89",0.00507544742761584,0.97029702970297
"90",0.00507544742761584,0.95049504950495
"91",0.00507544742761584,0.99009900990099
"92",0.00507544742761584,0.96039603960396
"93",0.00507544742761584,0.940594059405941
"94",0.00507544742761584,0.96039603960396
"95",0.00507544742761584,0.99009900990099
"96",0.00507544742761584,0.97029702970297
"97",0.00507544742761584,0.95049504950495
"98",0.00507544742761584,0.99009900990099
"99",0.00507544742761584,0.97029702970297
"100",0.00507544742761584,0.99009900990099
